antigen,folder_name,pdb_file,chain
Hs~Ref:NM_014310.3~uORF:IOH12833,../../antigens/alphafold_pdb/,Q96D21.pdb,A
Hs~Ref:NM_001667.1~uORF:IOH1753,../../antigens/alphafold_pdb/,P36404.pdb,A
Hs~Ref:NM_052946.1~uORF:IOH12770,../../antigens/alphafold_pdb/,Q8IVI9.pdb,A
Hs~Ref:NM_018291.2~uORF:IOH14716,../../antigens/alphafold_pdb/,Q96C11.pdb,A
Hs~Ref:NM_001744.2~uORF:IOH13877,../../antigens/alphafold_pdb/,Q16566.pdb,A
Hs~MGC:BC024291.1~uORF:IOH14775,../../antigens/alphafold_pdb/,Q8IWQ3.pdb,A
Hs~MGC:BC044580.1~uORF:IOH26748,../../antigens/alphafold_pdb/,O15091.pdb,A
Hs~Ref:NM_004466.3~uORF:IOH26127,../../antigens/alphafold_pdb/,P78333.pdb,A
Hs~MGC:BC011989.1~uORF:IOH11771,../../antigens/alphafold_pdb/,Q9NQ30.pdb,A
Hs~MGC:BC050603.1~uORF:IOH27069,../../antigens/alphafold_pdb/,Q86W50.pdb,A
Hs~Ref:NM_024776.1,../../antigens/alphafold_pdb/,Q9H792.pdb,A
Hs~MGC:BC002618.1,../../antigens/alphafold_pdb/,O75716.pdb,A
Hs~Ref:NM_003160.1,../../antigens/alphafold_pdb/,Q9UQB9.pdb,A
Hs~MGC:BC010855.1~uORF:IOH9926,../../antigens/alphafold_pdb/,Q92871.pdb,A
Hs~MGC:BC000878.1~uORF:IOH3267,../../antigens/alphafold_pdb/,Q53H82.pdb,A
Hs~MGC:BC017269.2~uORF:IOH29346,../../antigens/alphafold_pdb/,Q86WR7.pdb,A
Hs~MGC:BC057810.1~uORF:IOH29262,../../antigens/alphafold_pdb/,P0DPH7.pdb,A
Hs~MGC:NM_152637.1~uORF:IOH10392,../../antigens/alphafold_pdb/,Q6UX53.pdb,A
Hs~Ref:NM_014061.3~uORF:IOH10824,../../antigens/alphafold_pdb/,Q9H213.pdb,A
Hs~Ref:NM_017853.1~uORF:IOH10793,../../antigens/alphafold_pdb/,Q9NX01.pdb,A
Hs~Ref:NM_012419.3~uORF:IOH11052,../../antigens/alphafold_pdb/,Q9UGC6.pdb,A
Hs~MGC:BC010947.1~uORF:IOH14455,../../antigens/alphafold_pdb/,P09132.pdb,A
Hs~MGC:BC028725.2~uORF:IOH11761,../../antigens/alphafold_pdb/,Q8N336.pdb,A
Hs~MGC:BC024030.2~uORF:IOH11924,../../antigens/alphafold_pdb/,Q969P5.pdb,A
Hs~MGC:BC028721.2~uORF:IOH11718,../../antigens/alphafold_pdb/,P48664.pdb,A
Hs~MGC:BC007693.1~uORF:IOH6315,../../antigens/alphafold_pdb/,Q9H2H8.pdb,A
Hs~Ref:NM_012328.1~uORF:IOH22212,../../antigens/alphafold_pdb/,Q9UBS3.pdb,A
Hs~MGC:BC035970.1~uORF:IOH27975,../../antigens/alphafold_pdb/,Q9UHD4.pdb,A
Hs~Ref:NM_003254.1~uORF:IOH3196,../../antigens/alphafold_pdb/,P01033.pdb,A
Hs~Ref:NM_002755~CAT:P3099,../../antigens/alphafold_pdb/,Q02750.pdb,A
Hs~Ref:NM_053006~CAT:PV3622,../../antigens/alphafold_pdb/,Q96PF2.pdb,A
Hs~Ref:NM_005592.1~CAT:PV3834,../../antigens/alphafold_pdb/,O15146.pdb,A
Hs~Ref:NM_021821.2~uORF:IOH40909,../../antigens/alphafold_pdb/,P82673.pdb,A
Hs~MGC:BC068078.1~uORF:IOH40781,../../antigens/alphafold_pdb/,Q86SE8.pdb,A
Hs~MGC:BC048980.1~uORF:IOH26755,../../antigens/alphafold_pdb/,Q13131.pdb,A
Hs~Ref:NM_001007545.1~uORF:IOH40706,../../antigens/alphafold_pdb/,Q9H583.pdb,A
Hs~MGC:BC014008.1~uORF:IOH13883,../../antigens/alphafold_pdb/,Q15025.pdb,A
Hs~Ref:NM_000993.2~uORF:IOH14051,../../antigens/alphafold_pdb/,P62899.pdb,A
Hs~Ref:NM_002413.3~uORF:IOH13576,../../antigens/alphafold_pdb/,Q99735.pdb,A
Hs~Ref:NM_003192.1~uORF:IOH14757,../../antigens/alphafold_pdb/,Q15814.pdb,A
Hs~MGC:NM_178191.1~uORF:IOH4850,../../antigens/alphafold_pdb/,Q9UII2.pdb,A
Hs~MGC:BC028039.1~uORF:IOH11511,../../antigens/alphafold_pdb/,P0CG34.pdb,A
Hs~Ref:NM_000999.2~uORF:IOH4263,../../antigens/alphafold_pdb/,P63173.pdb,A
Hs~MGC:BC031329.1~uORF:IOH23243,../../antigens/alphafold_pdb/,Q9H665.pdb,A
Hs~MGC:BC002955.1~uORF:IOH4931,../../antigens/alphafold_pdb/,O75604.pdb,A
Hs~MGC:BC033121.1~uORF:IOH23287,../../antigens/alphafold_pdb/,Q7Z7G8.pdb,A
Hs~MGC:BC002508.2~uORF:IOH3971,../../antigens/alphafold_pdb/,O95671.pdb,A
Hs~MGC:BC001371.2~uORF:IOH3977,../../antigens/alphafold_pdb/,Q9BV94.pdb,A
Hs~Ref:NM_032643.3~uORF:IOH3821,../../antigens/alphafold_pdb/,Q13568.pdb,A
Hs~Ref:NM_001722.2~uORF:IOH4103,../../antigens/alphafold_pdb/,P05423.pdb,A
Hs~Ref:NM_052917.1~uORF:IOH37969,../../antigens/alphafold_pdb/,Q8IUC8.pdb,A
Hs~Ref:NM_000231.1~uORF:IOH1957,../../antigens/alphafold_pdb/,Q13326.pdb,A
Hs~MGC:BC047450.1~uORF:IOH26520,../../antigens/alphafold_pdb/,O60308.pdb,A
Hs~Ref:NM_007311.2~uORF:IOH36669,../../antigens/alphafold_pdb/,B1AH88.pdb,A
Hs~MGC:BC015932.2~uORF:IOH10047,../../antigens/alphafold_pdb/,Q53G44.pdb,A
Hs~MGC:BC025765.1~uORF:IOH10803,../../antigens/alphafold_pdb/,Q8IZC4.pdb,A
Hs~Ref:NM_022730.1~uORF:IOH42071,../../antigens/alphafold_pdb/,Q9H9Q2.pdb,A
Hs~Ref:NM_201564.1~uORF:IOH42223,../../antigens/alphafold_pdb/,Q8N0S2.pdb,A
Hs~MGC:BC015557.2~uORF:IOH14423,../../antigens/alphafold_pdb/,P34810.pdb,A
Hs~MGC:NM_152305.1~uORF:IOH26599,../../antigens/alphafold_pdb/,Q8NBL1.pdb,A
Hs~Ref:NM_001688.2~uORF:IOH7382,../../antigens/alphafold_pdb/,P24539.pdb,A
Hs~Ref:NM_005872.1~uORF:IOH7255,../../antigens/alphafold_pdb/,O75934.pdb,A
Hs~MGC:BC035028.1~uORF:IOH27133,../../antigens/alphafold_pdb/,P05546.pdb,A
Hs~MGC:BC028241.1~uORF:IOH21566,../../antigens/alphafold_pdb/,Q96GZ6.pdb,A
Hs~MGC:BC040499.1~uORF:IOH27240,../../antigens/alphafold_pdb/,P37173.pdb,A
Hs~MGC:BC032309.1~uORF:IOH27536,../../antigens/alphafold_pdb/,P22760.pdb,A
Hs~MGC:BC029605.1~uORF:IOH21616,../../antigens/alphafold_pdb/,Q86SS6.pdb,A
Hs~Ref:NM_000566.1~uORF:IOH21921,../../antigens/alphafold_pdb/,P12314.pdb,A
Hs~Ref:NM_006100.1~uORF:IOH26861,../../antigens/alphafold_pdb/,Q9Y274.pdb,A
Hs~MGC:AC004853.1~uORF:IOH28185,../../antigens/alphafold_pdb/,O95006.pdb,A
Hs~Ref:NM_000849.1~uORF:IOH4761,../../antigens/alphafold_pdb/,P21266.pdb,A
Hs~MGC:BC000052.1~uORF:IOH4650,../../antigens/alphafold_pdb/,Q07869.pdb,A
Hs~MGC:BC003549.1~uORF:IOH4987,../../antigens/alphafold_pdb/,Q9NTX5.pdb,A
Hs~MGC:BC004985.1~uORF:IOH6071,../../antigens/alphafold_pdb/,Q9BYT8.pdb,A
Hs~Ref:NM_173455.1~uORF:IOH45492,../../antigens/alphafold_pdb/,O60658.pdb,A
Hs~MGC:BC007963.1~uORF:IOH6783,../../antigens/alphafold_pdb/,P04440.pdb,A
Hs~Ref:NM_032930.1~uORF:IOH6595,../../antigens/alphafold_pdb/,Q9BRQ4.pdb,A
Hs~Ref:NM_020661.1~uORF:IOH6382,../../antigens/alphafold_pdb/,Q9GZX7.pdb,A
Hs~Ref:NM_004929.2~uORF:IOH1903,../../antigens/alphafold_pdb/,P05937.pdb,A
Hs~Ref:NM_013375.2~uORF:IOH1920,../../antigens/alphafold_pdb/,Q9ULW3.pdb,A
Hs~Ref:NM_005086.3~uORF:IOH1877,../../antigens/alphafold_pdb/,Q14714.pdb,A
Hs~Ref:NM_001975.2~uORF:IOH2253,../../antigens/alphafold_pdb/,P09104.pdb,A
Hs~MGC:BC027612.2~uORF:IOH11844,../../antigens/alphafold_pdb/,Q8N140.pdb,A
Hs~Ref:NM_012088.2~uORF:IOH13028,../../antigens/alphafold_pdb/,O95336.pdb,A
Hs~MGC:BC003193.1~uORF:IOH4578,../../antigens/alphafold_pdb/,Q9BTT6.pdb,A
Hs~Ref:NM_032648.1~uORF:IOH5485,../../antigens/alphafold_pdb/,Q9BTA0.pdb,A
Hs~Ref:NM_138819.1~uORF:IOH13823,../../antigens/alphafold_pdb/,Q6P4D5.pdb,A
Hs~Ref:NM_002624.2~uORF:IOH45929,../../antigens/alphafold_pdb/,Q99471.pdb,A
Hs~Ref:NM_001004299.1~uORF:IOH45686,../../antigens/alphafold_pdb/,Q6NSI1.pdb,A
Hs~Ref:NM_001032293.1~uORF:IOH3584,../../antigens/alphafold_pdb/,O43670.pdb,A
Hs~MGC:BC006309.2~uORF:IOH6411,../../antigens/alphafold_pdb/,Q96N66.pdb,A
Hs~MGC:NM_033387.2~uORF:IOH26402,../../antigens/alphafold_pdb/,Q5JUQ0.pdb,A
Hs~MGC:NM_176791.2~uORF:IOH26363,../../antigens/alphafold_pdb/,Q9H1H1.pdb,A
Hs~MGC:BC036391.1~uORF:IOH22062,../../antigens/alphafold_pdb/,O95319.pdb,A
Hs~MGC:BC031101.1~uORF:IOH27268,../../antigens/alphafold_pdb/,Q9UJT0.pdb,A
Hs~Ref:NM_001168.1~uORF:IOH5749,../../antigens/alphafold_pdb/,O15392.pdb,A
Hs~Ref:NM_002028.2~uORF:IOH14750,../../antigens/alphafold_pdb/,P49356.pdb,A
Hs~Ref:NM_004051.1~uORF:IOH5792,../../antigens/alphafold_pdb/,Q02338.pdb,A
Hs~Ref:NM_014245.1~uORF:IOH7569,../../antigens/alphafold_pdb/,Q9UBF6.pdb,A
Hs~MGC:BC008720.2~uORF:IOH6530,../../antigens/alphafold_pdb/,Q96HD1.pdb,A
Hs~MGC:BC021250.1~uORF:IOH23082,../../antigens/alphafold_pdb/,Q6P2P2.pdb,A
Hs~MGC:BC036450.1~uORF:IOH22401,../../antigens/alphafold_pdb/,Q9Y3Z3.pdb,A
Hs~MGC:BC004234.1~uORF:IOH5230,../../antigens/alphafold_pdb/,Q86WA8.pdb,A
Hs~Ref:NM_005333.1~uORF:IOH3923,../../antigens/alphafold_pdb/,P53701.pdb,A
Hs~Ref:NM_013319.1~uORF:IOH5671,../../antigens/alphafold_pdb/,Q9Y5Z9.pdb,A
Hs~MGC:BC001258.1~uORF:IOH3053,../../antigens/alphafold_pdb/,O95394.pdb,A
Hs~MGC:BC004248.1~uORF:IOH5475,../../antigens/alphafold_pdb/,P18075.pdb,A
Hs~MGC:BC010915.1~uORF:IOH12222,../../antigens/alphafold_pdb/,P09211.pdb,A
Hs~MGC:BC012573.1~uORF:IOH12159,../../antigens/alphafold_pdb/,Q9Y305.pdb,A
Hs~MGC:BC012626.1~uORF:IOH12346,../../antigens/alphafold_pdb/,Q9UHE5.pdb,A
Hs~MGC:BC008318.1~uORF:IOH6883,../../antigens/alphafold_pdb/,P41252.pdb,A
Hs~Ref:NM_006653.1~uORF:IOH9654,../../antigens/alphafold_pdb/,O43559.pdb,A
Hs~MGC:BC007530.1~uORF:IOH6875,../../antigens/alphafold_pdb/,Q9Y6C2.pdb,A
Hs~Ref:NM_003277.1~uORF:IOH3589,../../antigens/alphafold_pdb/,O00501.pdb,A
Hs~Ref:NM_001014.2~uORF:IOH4063,../../antigens/alphafold_pdb/,P46783.pdb,A
Hs~MGC:BC000417.1~uORF:IOH3651,../../antigens/alphafold_pdb/,Q53HV7.pdb,A
Hs~Ref:NM_020141.2~uORF:IOH5923,../../antigens/alphafold_pdb/,Q9NRX6.pdb,A
Hs~Ref:NM_032860.2~uORF:IOH22948,../../antigens/alphafold_pdb/,Q96GA3.pdb,A
Hs~MGC:BC014394.1~uORF:IOH22936,../../antigens/alphafold_pdb/,Q5TGY3.pdb,A
Hs~MGC:NM_152777.2~uORF:IOH22473,../../antigens/alphafold_pdb/,Q8NCU1.pdb,A
Hs~MGC:BC014170.1~uORF:IOH22995,../../antigens/alphafold_pdb/,O00459.pdb,A
Hs~Ref:XM_088679.2~uORF:IOH43003,../../antigens/alphafold_pdb/,A0A1B0GTR3.pdb,A
Hs~MGC:BC032246.1~uORF:IOH21524,../../antigens/alphafold_pdb/,P15621.pdb,A
Hs~Ref:NM_017867.1~uORF:IOH12106,../../antigens/alphafold_pdb/,Q9NWY4.pdb,A
Hs~MGC:BC031608.1~uORF:IOH22796,../../antigens/alphafold_pdb/,Q9P2K3.pdb,A
Hs~Ref:NM_000217.1~uORF:IOH35854,../../antigens/alphafold_pdb/,Q09470.pdb,A
Hs~Ref:NM_173065.1~uORF:IOH40989,../../antigens/alphafold_pdb/,Q8IU57.pdb,A
Hs~MGC:BC029375.1~uORF:IOH23125,../../antigens/alphafold_pdb/,Q7Z589.pdb,A
Hs~Ref:NM_012412.2~uORF:IOH5496,../../antigens/alphafold_pdb/,Q71UI9.pdb,A
Hs~Ref:NM_018010.2~uORF:IOH12676,../../antigens/alphafold_pdb/,Q9NWB7.pdb,A
Hs~Ref:NM_181608.1~uORF:IOH34903,../../antigens/alphafold_pdb/,Q3LHN2.pdb,A
Hs~MGC:NM_152267.2~uORF:IOH14506,../../antigens/alphafold_pdb/,Q96GF1.pdb,A
Hs~Ref:NM_015646.1~uORF:IOH2916,../../antigens/alphafold_pdb/,P61224.pdb,A
Hs~MGC:BC010078.1~uORF:IOH13024,../../antigens/alphafold_pdb/,Q9HB40.pdb,A
Hs~Ref:NM_020980.2~uORF:IOH14443,../../antigens/alphafold_pdb/,O43315.pdb,A
Hs~Ref:NM_013233.1,../../antigens/alphafold_pdb/,Q9UEW8.pdb,A
Hs~Ref:NM_001654.1,../../antigens/alphafold_pdb/,P10398.pdb,A
Hs~Ref:NM_003674.1,../../antigens/alphafold_pdb/,Q15131.pdb,A
Hs~Ref:NM_007170.1,../../antigens/alphafold_pdb/,Q96S53.pdb,A
Hs~MGC:BC016645.2~uORF:IOH25785,../../antigens/alphafold_pdb/,Q9Y617.pdb,A
Hs~Ref:NM_007223.1~uORF:IOH39713,../../antigens/alphafold_pdb/,Q14439.pdb,A
Hs~MGC:BC028301.1~uORF:IOH11759,../../antigens/alphafold_pdb/,Q8TAI1.pdb,A
Hs~MGC:BC029662.1~uORF:IOH22367,../../antigens/alphafold_pdb/,Q8N6M3.pdb,A
Hs~MGC:BC030027.1~uORF:IOH22381,../../antigens/alphafold_pdb/,P09471.pdb,A
Hs~MGC:BC031551.1~uORF:IOH22627,../../antigens/alphafold_pdb/,P0DSE1.pdb,A
Hs~MGC:BC029176.1~uORF:IOH22643,../../antigens/alphafold_pdb/,Q96QR1.pdb,A
Hs~Ref:NM_006570.2~uORF:IOH6617,../../antigens/alphafold_pdb/,Q7L523.pdb,A
Hs~MGC:BC009012.1~uORF:IOH3329,../../antigens/alphafold_pdb/,Q14558.pdb,A
Hs~Ref:NM_003141.2~uORF:IOH9948,../../antigens/alphafold_pdb/,P19474.pdb,A
Hs~Ref:NM_002149.2~uORF:IOH13481,../../antigens/alphafold_pdb/,P37235.pdb,A
Hs~Ref:NM_012383.2~uORF:IOH7180,../../antigens/alphafold_pdb/,Q92882.pdb,A
Hs~MGC:BC005259.1~uORF:IOH7202,../../antigens/alphafold_pdb/,Q13426.pdb,A
Hs~MGC:BC026091.2~uORF:IOH11113,../../antigens/alphafold_pdb/,Q502W6.pdb,A
Hs~Ref:NM_033105.1~uORF:IOH11096,../../antigens/alphafold_pdb/,Q9UF47.pdb,A
Hs~Ref:NM_002576.2,../../antigens/alphafold_pdb/,Q13153.pdb,A
Hs~Ref:NM_005923.3,../../antigens/alphafold_pdb/,Q99683.pdb,A
Hs~Ref:NM_006482.1,../../antigens/alphafold_pdb/,Q92630.pdb,A
Hs~MGC:BC016582.1~uORF:IOH9793,../../antigens/alphafold_pdb/,Q9UKA9.pdb,A
Hs~MGC:NM_152516.1~uORF:IOH23070,../../antigens/alphafold_pdb/,Q8N668.pdb,A
Hs~Ref:NM_033003.1~uORF:IOH5665,../../antigens/alphafold_pdb/,P78347.pdb,A
Hs~Ref:NM_002044.1~uORF:IOH4633,../../antigens/alphafold_pdb/,Q01415.pdb,A
Hs~MGC:BC013112.2~uORF:IOH21474,../../antigens/alphafold_pdb/,Q9UGH3.pdb,A
Hs~MGC:BC016640.1~uORF:IOH21476,../../antigens/alphafold_pdb/,O60225.pdb,A
Hs~MGC:BC014776.1~uORF:IOH10283,../../antigens/alphafold_pdb/,P41250.pdb,A
Hs~MGC:NM_152634.1~uORF:IOH21490,../../antigens/alphafold_pdb/,Q8N8B7.pdb,A
Hs~MGC:BC017572.1~uORF:IOH14665,../../antigens/alphafold_pdb/,Q9NQS3.pdb,A
Hs~Ref:NM_000801.2~uORF:IOH4623,../../antigens/alphafold_pdb/,P62942.pdb,A
Hs~Ref:NM_030755.1~uORF:IOH22397,../../antigens/alphafold_pdb/,Q9H3N1.pdb,A
Hs~MGC:NM_018710.1~uORF:IOH22407,../../antigens/alphafold_pdb/,Q8N4L2.pdb,A
Hs~MGC:BC002660.1~uORF:IOH5287,../../antigens/alphafold_pdb/,P28289.pdb,A
Hs~MGC:BC002827.1~uORF:IOH5413,../../antigens/alphafold_pdb/,P67936.pdb,A
Hs~Ref:NM_024309.1~uORF:IOH5379,../../antigens/alphafold_pdb/,Q8NFZ5.pdb,A
Hs~MGC:NM_177435.1~uORF:IOH5357,../../antigens/alphafold_pdb/,Q03181.pdb,A
Hs~Ref:NM_214461.1~uORF:IOH26301,../../antigens/alphafold_pdb/,P0DPF6.pdb,A
Hs~Ref:NM_003362.2~uORF:IOH11675,../../antigens/alphafold_pdb/,P13051.pdb,A
Hs~Ref:NM_080876.2~uORF:IOH27172,../../antigens/alphafold_pdb/,Q8WTR2.pdb,A
Hs~Ref:NM_004119~CAT:PV3182,../../antigens/alphafold_pdb/,P36888.pdb,A
Hs~Ref:NM_000459.1~CAT:PV3628,../../antigens/alphafold_pdb/,Q02763.pdb,A
Hs~Ref:NM_003821~CAT:PV4213,../../antigens/alphafold_pdb/,O43353.pdb,A
Hs~Ref:NM_002037~CAT:P3042,../../antigens/alphafold_pdb/,P06241.pdb,A
Hs~MGC:BC023514.2~uORF:IOH27789,../../antigens/alphafold_pdb/,Q8IZ57.pdb,A
Hs~MGC:BC014501.1~uORF:IOH27915,../../antigens/alphafold_pdb/,Q13643.pdb,A
Hs~Ref:NM_022063.1~uORF:IOH27864,../../antigens/alphafold_pdb/,Q9H8W3.pdb,A
Hs~Ref:NM_022101.1~uORF:IOH27781,../../antigens/alphafold_pdb/,Q9H5V9.pdb,A
Hs~MGC:BC033195.1~uORF:IOH23247,../../antigens/alphafold_pdb/,Q8NHK3.pdb,A
Hs~Ref:NM_000166.2~uORF:IOH5432,../../antigens/alphafold_pdb/,P08034.pdb,A
Hs~MGC:BC011600.1~uORF:IOH13680,../../antigens/alphafold_pdb/,P18615.pdb,A
Hs~MGC:NM_172240.1~uORF:IOH10829,../../antigens/alphafold_pdb/,Q8TC44.pdb,A
Hs~Ref:NM_004221.2~uORF:IOH14487,../../antigens/alphafold_pdb/,P24001.pdb,A
Hs~Ref:NM_144705.1~uORF:IOH11065,../../antigens/alphafold_pdb/,Q8WW24.pdb,A
Hs~Ref:NM_006919.1~uORF:IOH7262,../../antigens/alphafold_pdb/,P29508.pdb,A
Hs~MGC:BC029267.1~uORF:IOH22830,../../antigens/alphafold_pdb/,Q8N307.pdb,A
Hs~MGC:BC007767.2~uORF:IOH6486,../../antigens/alphafold_pdb/,Q96I76.pdb,A
Hs~Ref:NM_173487.1~uORF:IOH21933,../../antigens/alphafold_pdb/,Q8N1A6.pdb,A
Hs~MGC:BC020691.1~uORF:IOH12187,../../antigens/alphafold_pdb/,P43490.pdb,A
Hs~Ref:NM_080653.1~uORF:IOH3280,../../antigens/alphafold_pdb/,Q96A05.pdb,A
Hs~MGC:BC002374.1~uORF:IOH3595,../../antigens/alphafold_pdb/,P52294.pdb,A
Hs~Ref:NM_001361.1~uORF:IOH2173,../../antigens/alphafold_pdb/,Q02127.pdb,A
Hs~MGC:BC057774.1~uORF:IOH29168,../../antigens/alphafold_pdb/,Q6PF06.pdb,A
Hs~MGC:BC051000.1~uORF:IOH28084,../../antigens/alphafold_pdb/,O95988.pdb,A
Hs~MGC:BC057219.1~uORF:IOH29425,../../antigens/alphafold_pdb/,Q9H2U2.pdb,A
Hs~MGC:BC059358.1~uORF:IOH29286,../../antigens/alphafold_pdb/,Q96QF0.pdb,A
Hs~Ref:NM_016584.2~uORF:IOH39400,../../antigens/alphafold_pdb/,Q9NPF7.pdb,A
Hs~MGC:BC040272.1~uORF:IOH27314,../../antigens/alphafold_pdb/,Q14005.pdb,A
Hs~MGC:BC029529.1~uORF:IOH27222,../../antigens/alphafold_pdb/,P68371.pdb,A
Hs~Ref:NM_016541.1~uORF:IOH39579,../../antigens/alphafold_pdb/,Q9P2W3.pdb,A
Hs~MGC:NM_152394.2~uORF:IOH21592,../../antigens/alphafold_pdb/,Q7L0X2.pdb,A
Hs~Ref:NM_020185.2~uORF:IOH21099,../../antigens/alphafold_pdb/,Q9NRW4.pdb,A
Hs~Ref:NM_031473.2~uORF:IOH40581,../../antigens/alphafold_pdb/,Q8WYA0.pdb,A
Hs~MGC:BC002723.2~uORF:IOH40582,../../antigens/alphafold_pdb/,O75771.pdb,A
Hs~Ref:NM_006205.1~uORF:IOH40356,../../antigens/alphafold_pdb/,Q13956.pdb,A
Hs~Ref:NM_007194.2~uORF:IOH21145,../../antigens/alphafold_pdb/,O96017.pdb,A
Hs~Ref:NM_006214.2~uORF:IOH22535,../../antigens/alphafold_pdb/,O14832.pdb,A
Hs~MGC:NM_199334.2~uORF:IOH6734,../../antigens/alphafold_pdb/,P10827.pdb,A
Hs~MGC:BC002488.1~uORF:IOH3970,../../antigens/alphafold_pdb/,Q8NC51.pdb,A
Hs~Ref:NM_003251.1~uORF:IOH22149,../../antigens/alphafold_pdb/,Q92748.pdb,A
Hs~MGC:BC010128.2~uORF:IOH12234,../../antigens/alphafold_pdb/,Q9NV29.pdb,A
Hs~Ref:NM_003280.1~uORF:IOH21526,../../antigens/alphafold_pdb/,P63316.pdb,A
Hs~Ref:NM_021014.2~uORF:IOH43685,../../antigens/alphafold_pdb/,Q99909.pdb,A
Hs~MGC:BC035079.2~uORF:IOH27679,../../antigens/alphafold_pdb/,Q8IYH5.pdb,A
Hs~Ref:NM_001009554.1~uORF:IOH45685,../../antigens/alphafold_pdb/,O75121.pdb,A
Hs~MGC:BC036246.1~uORF:IOH27524,../../antigens/alphafold_pdb/,Q96MD2.pdb,A
Hs~MGC:NM_021227.2~uORF:IOH12645,../../antigens/alphafold_pdb/,Q9NRP0.pdb,A
Hs~MGC:BC014974.1~uORF:IOH12832,../../antigens/alphafold_pdb/,Q5BJH7.pdb,A
Hs~MGC:BC014484.1~uORF:IOH13585,../../antigens/alphafold_pdb/,O14656.pdb,A
Hs~MGC:BC015626.2~uORF:IOH13367,../../antigens/alphafold_pdb/,Q9NPB6.pdb,A
Hs~MGC:BC014889.1~uORF:IOH10017,../../antigens/alphafold_pdb/,Q92785.pdb,A
Hs~MGC:BC000870.1~uORF:IOH3246,../../antigens/alphafold_pdb/,Q9BVW5.pdb,A
Hs~MGC:BC028723.1~uORF:IOH11766,../../antigens/alphafold_pdb/,Q8N752.pdb,A
Hs~MGC:BC026270.1~uORF:IOH14666,../../antigens/alphafold_pdb/,Q5VU43.pdb,A
Hs~Ref:NM_022458.2~uORF:IOH10735,../../antigens/alphafold_pdb/,Q8WVP7.pdb,A
Hs~MGC:BC039317.1~uORF:IOH28723,../../antigens/alphafold_pdb/,Q8IXS2.pdb,A
Hs~MGC:BC042333.1~uORF:IOH28769,../../antigens/alphafold_pdb/,O94952.pdb,A
Hs~MGC:BC052955.1~uORF:IOH28816,../../antigens/alphafold_pdb/,O00401.pdb,A
Hs~MGC:BC001259.1~uORF:IOH3096,../../antigens/alphafold_pdb/,Q9Y587.pdb,A
Hs~MGC:BC052805.1~uORF:IOH29378,../../antigens/alphafold_pdb/,Q08495.pdb,A
Hs~MGC:BC038838.1~uORF:IOH28760,../../antigens/alphafold_pdb/,Q569H4.pdb,A
Hs~MGC:XM_372442.1~uORF:IOH28234,../../antigens/alphafold_pdb/,Q8NGG8.pdb,A
Hs~MGC:BC043581.1~uORF:IOH26300,../../antigens/alphafold_pdb/,O76013.pdb,A
Hs~Ref:NM_004148.2~uORF:IOH28049,../../antigens/alphafold_pdb/,Q92982.pdb,A
Hs~Ref:NM_017614.3~uORF:IOH12877,../../antigens/alphafold_pdb/,Q9H2M3.pdb,A
Hs~MGC:BC031821.1~uORF:IOH22188,../../antigens/alphafold_pdb/,Q0VDG4.pdb,A
Hs~Ref:NM_022165.1~uORF:IOH12041,../../antigens/alphafold_pdb/,Q9HAP6.pdb,A
Hs~MGC:BC026104.2~uORF:IOH11605,../../antigens/alphafold_pdb/,Q53EL6.pdb,A
Hs~MGC:BC021861.1~uORF:IOH11917,../../antigens/alphafold_pdb/,Q5TZA2.pdb,A
Hs~Ref:NM_024039.1~uORF:IOH4379,../../antigens/alphafold_pdb/,Q9H081.pdb,A
Hs~Ref:NM_033661.1~uORF:IOH6391,../../antigens/alphafold_pdb/,P57081.pdb,A
Hs~Ref:NM_005103.3~uORF:IOH9923,../../antigens/alphafold_pdb/,Q99689.pdb,A
Hs~MGC:BC001709.1~uORF:IOH4911,../../antigens/alphafold_pdb/,O95544.pdb,A
Hs~Ref:NM_003943.1~uORF:IOH14388,../../antigens/alphafold_pdb/,O95210.pdb,A
Hs~Ref:NM_024800.1,../../antigens/alphafold_pdb/,Q8NG66.pdb,A
Hs~MGC:BC001968.1,../../antigens/alphafold_pdb/,P50750.pdb,A
Hs~MGC:BC033193.1~uORF:IOH23245,../../antigens/alphafold_pdb/,Q8N661.pdb,A
Hs~Ref:NM_006480.4~uORF:IOH13081,../../antigens/alphafold_pdb/,O43566.pdb,A
Hs~MGC:BC033091.1~uORF:IOH23281,../../antigens/alphafold_pdb/,O95847.pdb,A
Hs~Ref:NM_014653.2~uORF:IOH44102,../../antigens/alphafold_pdb/,Q2TBF2.pdb,A
Hs~Ref:NM_005465.3~uORF:IOH37801,../../antigens/alphafold_pdb/,Q9Y243.pdb,A
Hs~Ref:NM_152259.2~uORF:IOH44110,../../antigens/alphafold_pdb/,Q7Z2Z1.pdb,A
Hs~Ref:NM_138559.1~uORF:IOH43559,../../antigens/alphafold_pdb/,Q9H165.pdb,A
Hs~Ref:NM_003503.2,../../antigens/alphafold_pdb/,P16591.pdb,A
Hs~Ref:NM_015978.1,../../antigens/alphafold_pdb/,Q59H18.pdb,A
Hs~Ref:NM_172251.1~uORF:IOH39983,../../antigens/alphafold_pdb/,Q6P161.pdb,A
Hs~Ref:NM_175614.2~uORF:IOH40018,../../antigens/alphafold_pdb/,Q86Y39.pdb,A
