nodo:ID,:LABEL
XN_4067,PROTEIN2
XN_4068,PROTEIN2
XN_4069,PROTEIN2
XN_4070,PROTEIN2
XN_4071,PROTEIN2
XN_4072,PROTEIN2
XN_4073,PROTEIN2
XN_4074,PROTEIN2
XN_4075,PROTEIN2
XN_4076,PROTEIN2
XN_4077,PROTEIN2
XN_4078,PROTEIN2
XN_4079,PROTEIN2
XN_4080,PROTEIN2
XN_4081,PROTEIN2
XN_4082,PROTEIN2
XN_4083,PROTEIN2
XN_4084,PROTEIN2
XN_4085,PROTEIN2
XN_4086,PROTEIN2
XN_4087,PROTEIN2
XN_4088,PROTEIN2
XN_4089,PROTEIN2
XN_4090,PROTEIN2
XN_4091,PROTEIN2
XN_4092,PROTEIN2
XN_4093,PROTEIN2
XN_4094,PROTEIN2
XN_4095,PROTEIN2
XN_4096,PROTEIN2
XN_4097,PROTEIN2
XN_4098,PROTEIN2
XN_4099,PROTEIN2
XN_4100,PROTEIN2
XN_4101,PROTEIN2
XN_4102,PROTEIN2
XN_4103,PROTEIN2
XN_4104,PROTEIN2
XN_4105,PROTEIN2
XN_4106,PROTEIN2
XN_4107,PROTEIN2
XN_4108,PROTEIN2
XN_4109,PROTEIN2
XN_4110,PROTEIN2
XN_4111,PROTEIN2
XN_4112,PROTEIN2
XN_4113,PROTEIN2
XN_4114,PROTEIN2
XN_4115,PROTEIN2
XN_4116,PROTEIN2
XN_4117,PROTEIN2
XN_4118,PROTEIN2
XN_4119,PROTEIN2
XN_4120,PROTEIN2
XN_4121,PROTEIN2
XN_4122,PROTEIN2
XN_4123,PROTEIN2
XN_4124,PROTEIN2
XN_4125,PROTEIN2
XN_4126,PROTEIN2
XN_4127,PROTEIN2
XN_4128,PROTEIN2
XN_4129,PROTEIN2
XN_4130,PROTEIN2
XN_4131,PROTEIN2
XN_4132,PROTEIN2
XN_4133,PROTEIN2
XN_4134,PROTEIN2
XN_4135,PROTEIN2
XN_4136,PROTEIN2
XN_4137,PROTEIN2
XN_4138,PROTEIN2
XN_4139,PROTEIN2
XN_4140,PROTEIN2
XN_4141,PROTEIN2
XN_4142,PROTEIN2
XN_4143,PROTEIN2
XN_4144,PROTEIN2
XN_4145,PROTEIN2
XN_4146,PROTEIN2
XN_4147,PROTEIN2
XN_4148,PROTEIN2
XN_4149,PROTEIN2
XN_4150,PROTEIN2
XN_4151,PROTEIN2
XN_4152,PROTEIN2
XN_4153,PROTEIN2
XN_4154,PROTEIN2
XN_4155,PROTEIN2
XN_4156,PROTEIN2
XN_4157,PROTEIN2
XN_4158,PROTEIN2
XN_4159,PROTEIN2
XN_4160,PROTEIN2
XN_4161,PROTEIN2
XN_4162,PROTEIN2
XN_4163,PROTEIN2
XN_4164,PROTEIN2
XN_4165,PROTEIN2
XN_4166,PROTEIN2
XN_4167,PROTEIN2
XN_4168,PROTEIN2
XN_4169,PROTEIN2
XN_4170,PROTEIN2
XN_4171,PROTEIN2
XN_4172,PROTEIN2
XN_4173,PROTEIN2
XN_4174,PROTEIN2
XN_4175,PROTEIN2
XN_4176,PROTEIN2
XN_4177,PROTEIN2
XN_4178,PROTEIN2
XN_4179,PROTEIN2
XN_4180,PROTEIN2
XN_4181,PROTEIN2
XN_4182,PROTEIN2
XN_4183,PROTEIN2
XN_4184,PROTEIN2
XN_4185,PROTEIN2
XN_4186,PROTEIN2
XN_4187,PROTEIN2
XN_4188,PROTEIN2
XN_4189,PROTEIN2
XN_4190,PROTEIN2
XN_4191,PROTEIN2
XN_4192,PROTEIN2
XN_4193,PROTEIN2
XN_4194,PROTEIN2
XN_4195,PROTEIN2
XN_4196,PROTEIN2
XN_4197,PROTEIN2
XN_4198,PROTEIN2
XN_4199,PROTEIN2
XN_4200,PROTEIN2
XN_4201,PROTEIN2
XN_4202,PROTEIN2
XN_4203,PROTEIN2
XN_4204,PROTEIN2
XN_4205,PROTEIN2
XN_4206,PROTEIN2
XN_4207,PROTEIN2
XN_4208,PROTEIN2
XN_4209,PROTEIN2
XN_4210,PROTEIN2
XN_4211,PROTEIN2
XN_4212,PROTEIN2
XN_4213,PROTEIN2
XN_4214,PROTEIN2
XN_4215,PROTEIN2
XN_4216,PROTEIN2
XN_4217,PROTEIN2
XN_4218,PROTEIN2
XN_4219,PROTEIN2
XN_4220,PROTEIN2
XN_4221,PROTEIN2
XN_4222,PROTEIN2
XN_4223,PROTEIN2
XN_4224,PROTEIN2
XN_4225,PROTEIN2
XN_4226,PROTEIN2
XN_4227,PROTEIN2
XN_4228,PROTEIN2
XN_4229,PROTEIN2
XN_4230,PROTEIN2
XN_4231,PROTEIN2
XN_4232,PROTEIN2
XN_4233,PROTEIN2
XN_4234,PROTEIN2
XN_4235,PROTEIN2
XN_4236,PROTEIN2
XN_4237,PROTEIN2
XN_4238,PROTEIN2
XN_4239,PROTEIN2
XN_4240,PROTEIN2
XN_4241,PROTEIN2
XN_4242,PROTEIN2
XN_4243,PROTEIN2
XN_4244,PROTEIN2
XN_4245,PROTEIN2
XN_4246,PROTEIN2
XN_4247,PROTEIN2
XN_4248,PROTEIN2
XN_4249,PROTEIN2
XN_4250,PROTEIN2
XN_4251,PROTEIN2
XN_4252,PROTEIN2
XN_4253,PROTEIN2
XN_4254,PROTEIN2
XN_4255,PROTEIN2
XN_4256,PROTEIN2
XN_4257,PROTEIN2
XN_4258,PROTEIN2
XN_4259,PROTEIN2
XN_4260,PROTEIN2
XN_4261,PROTEIN2
XN_4262,PROTEIN2
XN_4263,PROTEIN2
XN_4264,PROTEIN2
XN_4265,PROTEIN2
XN_4266,PROTEIN2
XN_4267,PROTEIN2
XN_4268,PROTEIN2
XN_4269,PROTEIN2
XN_4270,PROTEIN2
XN_4271,PROTEIN2
XN_4272,PROTEIN2
XN_4273,PROTEIN2
XN_4274,PROTEIN2
XN_4275,PROTEIN2
XN_4276,PROTEIN2
XN_4277,PROTEIN2
XN_4278,PROTEIN2
XN_4279,PROTEIN2
XN_4280,PROTEIN2
XN_4281,PROTEIN2
XN_4282,PROTEIN2
XN_4283,PROTEIN2
XN_4284,PROTEIN2
XN_4285,PROTEIN2
XN_4286,PROTEIN2
XN_4287,PROTEIN2
XN_4288,PROTEIN2
XN_4289,PROTEIN2
XN_4290,PROTEIN2
XN_4291,PROTEIN2
XN_4292,PROTEIN2
XN_4293,PROTEIN2
XN_4294,PROTEIN2
XN_4295,PROTEIN2
XN_4296,PROTEIN2
XN_4297,PROTEIN2
XN_4298,PROTEIN2
XN_4299,PROTEIN2
XN_4300,PROTEIN2
XN_4301,PROTEIN2
XN_4302,PROTEIN2
XN_4303,PROTEIN2
XN_4304,PROTEIN2
XN_4305,PROTEIN2
XN_4306,PROTEIN2
XN_4307,PROTEIN2
XN_4308,PROTEIN2
XN_4309,PROTEIN2
XN_4310,PROTEIN2
XN_4311,PROTEIN2
XN_4312,PROTEIN2
XN_4313,PROTEIN2
XN_4314,PROTEIN2
XN_4315,PROTEIN2
XN_4316,PROTEIN2
XN_4317,PROTEIN2
XN_4318,PROTEIN2
XN_4319,PROTEIN2
XN_4320,PROTEIN2
XN_4321,PROTEIN2
XN_4322,PROTEIN2
XN_4323,PROTEIN2
XN_4324,PROTEIN2
XN_4325,PROTEIN2
XN_4326,PROTEIN2
XN_4327,PROTEIN2
XN_4328,PROTEIN2
XN_4329,PROTEIN2
XN_4330,PROTEIN2
XN_4331,PROTEIN2
XN_4332,PROTEIN2
XN_4333,PROTEIN2
XN_4334,PROTEIN2
XN_4335,PROTEIN2
XN_4336,PROTEIN2
XN_4337,PROTEIN2
XN_4338,PROTEIN2
XN_4339,PROTEIN2
XN_4340,PROTEIN2
XN_4341,PROTEIN2
XN_4342,PROTEIN2
XN_4343,PROTEIN2
XN_4344,PROTEIN2
XN_4345,PROTEIN2
XN_4346,PROTEIN2
XN_4347,PROTEIN2
XN_4348,PROTEIN2
XN_4349,PROTEIN2
XN_4350,PROTEIN2
XN_4351,PROTEIN2
XN_4352,PROTEIN2
XN_4353,PROTEIN2
XN_4354,PROTEIN2
XN_4355,PROTEIN2
XN_4356,PROTEIN2
XN_4357,PROTEIN2
XN_4358,PROTEIN2
XN_4359,PROTEIN2
XN_4360,PROTEIN2
XN_4361,PROTEIN2
XN_4362,PROTEIN2
XN_4363,PROTEIN2
XN_4364,PROTEIN2
XN_4365,PROTEIN2
XN_4366,PROTEIN2
XN_4367,PROTEIN2
XN_4368,PROTEIN2
XN_4369,PROTEIN2
XN_4370,PROTEIN2
XN_4371,PROTEIN2
XN_4372,PROTEIN2
XN_4373,PROTEIN2
XN_4374,PROTEIN2
XN_4375,PROTEIN2
XN_4376,PROTEIN2
XN_4377,PROTEIN2
XN_4378,PROTEIN2
XN_4379,PROTEIN2
XN_4380,PROTEIN2
XN_4381,PROTEIN2
XN_4382,PROTEIN2
XN_4383,PROTEIN2
XN_4384,PROTEIN2
XN_4385,PROTEIN2
XN_4386,PROTEIN2
XN_4387,PROTEIN2
XN_4388,PROTEIN2
XN_4389,PROTEIN2
XN_4390,PROTEIN2
XN_4391,PROTEIN2
XN_4392,PROTEIN2
XN_4393,PROTEIN2
XN_4394,PROTEIN2
XN_4395,PROTEIN2
XN_4396,PROTEIN2
XN_4397,PROTEIN2
XN_4398,PROTEIN2
XN_4399,PROTEIN2
XN_4400,PROTEIN2
XN_4401,PROTEIN2
XN_4402,PROTEIN2
XN_4403,PROTEIN2
XN_4404,PROTEIN2
XN_4405,PROTEIN2
XN_4406,PROTEIN2
XN_4407,PROTEIN2
XN_4408,PROTEIN2
XN_4409,PROTEIN2
XN_4410,PROTEIN2
XN_4411,PROTEIN2
XN_4412,PROTEIN2
XN_4413,PROTEIN2
XN_4414,PROTEIN2
XN_4415,PROTEIN2
XN_4416,PROTEIN2
XN_4417,PROTEIN2
XN_4418,PROTEIN2
XN_4419,PROTEIN2
XN_4420,PROTEIN2
XN_4421,PROTEIN2
XN_4422,PROTEIN2
XN_4423,PROTEIN2
XN_4424,PROTEIN2
XN_4425,PROTEIN2
XN_4426,PROTEIN2
XN_4427,PROTEIN2
XN_4428,PROTEIN2
XN_4429,PROTEIN2
XN_4430,PROTEIN2
XN_4431,PROTEIN2
XN_4432,PROTEIN2
XN_4433,PROTEIN2
XN_4434,PROTEIN2
XN_4435,PROTEIN2
XN_4436,PROTEIN2
XN_4437,PROTEIN2
XN_4438,PROTEIN2
XN_4439,PROTEIN2
XN_4440,PROTEIN2
XN_4441,PROTEIN2
XN_4442,PROTEIN2
XN_4443,PROTEIN2
XN_4444,PROTEIN2
XN_4445,PROTEIN2
XN_4446,PROTEIN2
XN_4447,PROTEIN2
XN_4448,PROTEIN2
XN_4449,PROTEIN2
XN_4450,PROTEIN2
XN_4451,PROTEIN2
XN_4452,PROTEIN2
XN_4453,PROTEIN2
XN_4454,PROTEIN2
XN_4455,PROTEIN2
XN_4456,PROTEIN2
XN_4457,PROTEIN2
XN_4458,PROTEIN2
XN_4459,PROTEIN2
XN_4460,PROTEIN2
XN_4461,PROTEIN2
XN_4462,PROTEIN2
XN_4463,PROTEIN2
XN_4464,PROTEIN2
XN_4465,PROTEIN2
XN_4466,PROTEIN2
XN_4467,PROTEIN2
XN_4468,PROTEIN2
XN_4469,PROTEIN2
XN_4470,PROTEIN2
XN_4471,PROTEIN2
XN_4472,PROTEIN2
XN_4473,PROTEIN2
XN_4474,PROTEIN2
XN_4475,PROTEIN2
XN_4476,PROTEIN2
XN_4477,PROTEIN2
XN_4478,PROTEIN2
XN_4479,PROTEIN2
XN_4480,PROTEIN2
XN_4481,PROTEIN2
XN_4482,PROTEIN2
XN_4483,PROTEIN2
XN_4484,PROTEIN2
XN_4485,PROTEIN2
XN_4486,PROTEIN2
XN_4487,PROTEIN2
XN_4488,PROTEIN2
XN_4489,PROTEIN2
XN_4490,PROTEIN2
XN_4491,PROTEIN2
XN_4492,PROTEIN2
XN_4493,PROTEIN2
XN_4494,PROTEIN2
XN_4495,PROTEIN2
XN_4496,PROTEIN2
XN_4497,PROTEIN2
XN_4498,PROTEIN2
XN_4499,PROTEIN2
XN_4500,PROTEIN2
XN_4501,PROTEIN2
XN_4502,PROTEIN2
XN_4503,PROTEIN2
XN_4504,PROTEIN2
XN_4505,PROTEIN2
XN_4506,PROTEIN2
XN_4507,PROTEIN2
XN_4508,PROTEIN2
XN_4509,PROTEIN2
XN_4510,PROTEIN2
XN_4511,PROTEIN2
XN_4512,PROTEIN2
XN_4513,PROTEIN2
XN_4514,PROTEIN2
XN_4515,PROTEIN2
XN_4516,PROTEIN2
XN_4517,PROTEIN2
XN_4518,PROTEIN2
XN_4519,PROTEIN2
XN_4520,PROTEIN2
XN_4521,PROTEIN2
XN_4522,PROTEIN2
XN_4523,PROTEIN2
XN_4524,PROTEIN2
XN_4525,PROTEIN2
XN_4526,PROTEIN2
XN_4527,PROTEIN2
XN_4528,PROTEIN2
XN_4529,PROTEIN2
XN_4530,PROTEIN2
XN_4531,PROTEIN2
XN_4532,PROTEIN2
XN_4533,PROTEIN2
XN_4534,PROTEIN2
XN_4535,PROTEIN2
XN_4536,PROTEIN2
XN_4537,PROTEIN2
XN_4538,PROTEIN2
XN_4539,PROTEIN2
XN_4540,PROTEIN2
XN_4541,PROTEIN2
XN_4542,PROTEIN2
XN_4543,PROTEIN2
XN_4544,PROTEIN2
XN_4545,PROTEIN2
XN_4546,PROTEIN2
XN_4547,PROTEIN2
XN_4548,PROTEIN2
XN_4549,PROTEIN2
XN_4550,PROTEIN2
XN_4551,PROTEIN2
XN_4552,PROTEIN2
XN_4553,PROTEIN2
XN_4554,PROTEIN2
XN_4555,PROTEIN2
XN_4556,PROTEIN2
XN_4557,PROTEIN2
XN_4558,PROTEIN2
XN_4559,PROTEIN2
XN_4560,PROTEIN2
XN_4561,PROTEIN2
XN_4562,PROTEIN2
XN_4563,PROTEIN2
XN_4564,PROTEIN2
XN_4565,PROTEIN2
XN_4566,PROTEIN2
XN_4567,PROTEIN2
XN_4568,PROTEIN2
XN_4569,PROTEIN2
XN_4570,PROTEIN2
XN_4571,PROTEIN2
XN_4572,PROTEIN2
XN_4573,PROTEIN2
XN_4574,PROTEIN2
XN_4575,PROTEIN2
XN_4576,PROTEIN2
XN_4577,PROTEIN2
XN_4578,PROTEIN2
XN_4579,PROTEIN2
XN_4580,PROTEIN2
XN_4581,PROTEIN2
XN_4582,PROTEIN2
XN_4583,PROTEIN2
XN_4584,PROTEIN2
XN_4585,PROTEIN2
XN_4586,PROTEIN2
XN_4587,PROTEIN2
XN_4588,PROTEIN2
XN_4589,PROTEIN2
XN_4590,PROTEIN2
XN_4591,PROTEIN2
XN_4592,PROTEIN2
XN_4593,PROTEIN2
XN_4594,PROTEIN2
XN_4595,PROTEIN2
XN_4596,PROTEIN2
XN_4597,PROTEIN2
XN_4598,PROTEIN2
XN_4599,PROTEIN2
XN_4600,PROTEIN2
XN_4601,PROTEIN2
XN_4602,PROTEIN2
XN_4603,PROTEIN2
XN_4604,PROTEIN2
XN_4605,PROTEIN2
XN_4606,PROTEIN2
XN_4607,PROTEIN2
XN_4608,PROTEIN2
XN_4609,PROTEIN2
XN_4610,PROTEIN2
XN_4611,PROTEIN2
XN_4612,PROTEIN2
XN_4613,PROTEIN2
XN_4614,PROTEIN2
XN_4615,PROTEIN2
XN_4616,PROTEIN2
XN_4617,PROTEIN2
XN_4618,PROTEIN2
XN_4619,PROTEIN2
XN_4620,PROTEIN2
XN_4621,PROTEIN2
XN_4622,PROTEIN2
XN_4623,PROTEIN2
XN_4624,PROTEIN2
XN_4625,PROTEIN2
XN_4626,PROTEIN2
XN_4627,PROTEIN2
XN_4628,PROTEIN2
XN_4629,PROTEIN2
XN_4630,PROTEIN2
XN_4631,PROTEIN2
XN_4632,PROTEIN2
XN_4633,PROTEIN2
XN_4634,PROTEIN2
XN_4635,PROTEIN2
XN_4636,PROTEIN2
XN_4637,PROTEIN2
XN_4638,PROTEIN2
XN_4639,PROTEIN2
XN_4640,PROTEIN2
XN_4641,PROTEIN2
XN_4642,PROTEIN2
XN_4643,PROTEIN2
XN_4644,PROTEIN2
XN_4645,PROTEIN2
XN_4646,PROTEIN2
XN_4647,PROTEIN2
XN_4648,PROTEIN2
XN_4649,PROTEIN2
XN_4650,PROTEIN2
XN_4651,PROTEIN2
XN_4652,PROTEIN2
XN_4653,PROTEIN2
XN_4654,PROTEIN2
XN_4655,PROTEIN2
XN_4656,PROTEIN2
XN_4657,PROTEIN2
XN_4658,PROTEIN2
XN_4659,PROTEIN2
XN_4660,PROTEIN2
XN_4661,PROTEIN2
XN_4662,PROTEIN2
XN_4663,PROTEIN2
XN_4664,PROTEIN2
XN_4665,PROTEIN2
XN_4666,PROTEIN2
XN_4667,PROTEIN2
XN_4668,PROTEIN2
XN_4669,PROTEIN2
XN_4670,PROTEIN2
XN_4671,PROTEIN2
XN_4672,PROTEIN2
XN_4673,PROTEIN2
XN_4674,PROTEIN2
XN_4675,PROTEIN2
XN_4676,PROTEIN2
XN_4677,PROTEIN2
XN_4678,PROTEIN2
XN_4679,PROTEIN2
XN_4680,PROTEIN2
XN_4681,PROTEIN2
XN_4682,PROTEIN2
XN_4683,PROTEIN2
XN_4684,PROTEIN2
XN_4685,PROTEIN2
XN_4686,PROTEIN2
XN_4687,PROTEIN2
XN_4688,PROTEIN2
XN_4689,PROTEIN2
XN_4690,PROTEIN2
XN_4691,PROTEIN2
XN_4692,PROTEIN2
XN_4693,PROTEIN2
XN_4694,PROTEIN2
XN_4695,PROTEIN2
XN_4696,PROTEIN2
XN_4697,PROTEIN2
XN_4698,PROTEIN2
XN_4699,PROTEIN2
XN_4700,PROTEIN2
XN_4701,PROTEIN2
XN_4702,PROTEIN2
XN_4703,PROTEIN2
XN_4704,PROTEIN2
XN_4705,PROTEIN2
XN_4706,PROTEIN2
XN_4707,PROTEIN2
XN_4708,PROTEIN2
XN_4709,PROTEIN2
XN_4710,PROTEIN2
XN_4711,PROTEIN2
XN_4712,PROTEIN2
XN_4713,PROTEIN2
XN_4714,PROTEIN2
XN_4715,PROTEIN2
XN_4716,PROTEIN2
XN_4717,PROTEIN2
XN_4718,PROTEIN2
XN_4719,PROTEIN2
XN_4720,PROTEIN2
XN_4721,PROTEIN2
XN_4722,PROTEIN2
XN_4723,PROTEIN2
XN_4724,PROTEIN2
XN_4725,PROTEIN2
XN_4726,PROTEIN2
XN_4727,PROTEIN2
XN_4728,PROTEIN2
XN_4729,PROTEIN2
XN_4730,PROTEIN2
XN_4731,PROTEIN2
XN_4732,PROTEIN2
XN_4733,PROTEIN2
XN_4734,PROTEIN2
XN_4735,PROTEIN2
XN_4736,PROTEIN2
XN_4737,PROTEIN2
XN_4738,PROTEIN2
XN_4739,PROTEIN2
XN_4740,PROTEIN2
XN_4741,PROTEIN2
XN_4742,PROTEIN2
XN_4743,PROTEIN2
XN_4744,PROTEIN2
XN_4745,PROTEIN2
XN_4746,PROTEIN2
XN_4747,PROTEIN2
XN_4748,PROTEIN2
XN_4749,PROTEIN2
XN_4750,PROTEIN2
XN_4751,PROTEIN2
XN_4752,PROTEIN2
XN_4753,PROTEIN2
XN_4754,PROTEIN2
XN_4755,PROTEIN2
XN_4756,PROTEIN2
XN_4757,PROTEIN2
XN_4758,PROTEIN2
XN_4759,PROTEIN2
XN_4760,PROTEIN2
XN_4761,PROTEIN2
XN_4762,PROTEIN2
XN_4763,PROTEIN2
XN_4764,PROTEIN2
XN_4765,PROTEIN2
XN_4766,PROTEIN2
XN_4767,PROTEIN2
XN_4768,PROTEIN2
XN_4769,PROTEIN2
XN_4770,PROTEIN2
XN_4771,PROTEIN2
XN_4772,PROTEIN2
XN_4773,PROTEIN2
XN_4774,PROTEIN2
XN_4775,PROTEIN2
XN_4776,PROTEIN2
XN_4777,PROTEIN2
XN_4778,PROTEIN2
XN_4779,PROTEIN2
XN_4780,PROTEIN2
XN_4781,PROTEIN2
XN_4782,PROTEIN2
XN_4783,PROTEIN2
XN_4784,PROTEIN2
XN_4785,PROTEIN2
XN_4786,PROTEIN2
XN_4787,PROTEIN2
XN_4788,PROTEIN2
XN_4789,PROTEIN2
XN_4790,PROTEIN2
XN_4791,PROTEIN2
XN_4792,PROTEIN2
XN_4793,PROTEIN2
XN_4794,PROTEIN2
XN_4795,PROTEIN2
XN_4796,PROTEIN2
XN_4797,PROTEIN2
XN_4798,PROTEIN2
XN_4799,PROTEIN2
XN_4800,PROTEIN2
XN_4801,PROTEIN2
XN_4802,PROTEIN2
XN_4803,PROTEIN2
XN_4804,PROTEIN2
XN_4805,PROTEIN2
XN_4806,PROTEIN2
XN_4807,PROTEIN2
XN_4808,PROTEIN2
XN_4809,PROTEIN2
XN_4810,PROTEIN2
XN_4811,PROTEIN2
XN_4812,PROTEIN2
XN_4813,PROTEIN2
XN_4814,PROTEIN2
XN_4815,PROTEIN2
XN_4816,PROTEIN2
XN_4817,PROTEIN2
XN_4818,PROTEIN2
XN_4819,PROTEIN2
XN_4820,PROTEIN2
XN_4821,PROTEIN2
XN_4822,PROTEIN2
XN_4823,PROTEIN2
XN_4824,PROTEIN2
XN_4825,PROTEIN2
XN_4826,PROTEIN2
XN_4827,PROTEIN2
XN_4828,PROTEIN2
XN_4829,PROTEIN2
XN_4830,PROTEIN2
XN_4831,PROTEIN2
XN_4832,PROTEIN2
XN_4833,PROTEIN2
XN_4834,PROTEIN2
XN_4835,PROTEIN2
XN_4836,PROTEIN2
XN_4837,PROTEIN2
XN_4838,PROTEIN2
XN_4839,PROTEIN2
XN_4840,PROTEIN2
XN_4841,PROTEIN2
XN_4842,PROTEIN2
XN_4843,PROTEIN2
XN_4844,PROTEIN2
XN_4845,PROTEIN2
XN_4846,PROTEIN2
XN_4847,PROTEIN2
XN_4848,PROTEIN2
XN_4849,PROTEIN2
XN_4850,PROTEIN2
XN_4851,PROTEIN2
XN_4852,PROTEIN2
XN_4853,PROTEIN2
XN_4854,PROTEIN2
XN_4855,PROTEIN2
XN_4856,PROTEIN2
XN_4857,PROTEIN2
XN_4858,PROTEIN2
XN_4859,PROTEIN2
XN_4860,PROTEIN2
XN_4861,PROTEIN2
XN_4862,PROTEIN2
XN_4863,PROTEIN2
XN_4864,PROTEIN2
XN_4865,PROTEIN2
XN_4866,PROTEIN2
XN_4867,PROTEIN2
XN_4868,PROTEIN2
XN_4869,PROTEIN2
XN_4870,PROTEIN2
XN_4871,PROTEIN2
XN_4872,PROTEIN2
XN_4873,PROTEIN2
XN_4874,PROTEIN2
XN_4875,PROTEIN2
XN_4876,PROTEIN2
XN_4877,PROTEIN2
XN_4878,PROTEIN2
XN_4879,PROTEIN2
XN_4880,PROTEIN2
XN_4881,PROTEIN2
XN_4882,PROTEIN2
XN_4883,PROTEIN2
XN_4884,PROTEIN2
XN_4885,PROTEIN2
XN_4886,PROTEIN2
XN_4887,PROTEIN2
XN_4888,PROTEIN2
XN_4889,PROTEIN2
XN_4890,PROTEIN2
XN_4891,PROTEIN2
XN_4892,PROTEIN2
XN_4893,PROTEIN2
XN_4894,PROTEIN2
XN_4895,PROTEIN2
XN_4896,PROTEIN2
XN_4897,PROTEIN2
XN_4898,PROTEIN2
XN_4899,PROTEIN2
XN_4900,PROTEIN2
XN_4901,PROTEIN2
XN_4902,PROTEIN2
XN_4903,PROTEIN2
XN_4904,PROTEIN2
XN_4905,PROTEIN2
XN_4906,PROTEIN2
XN_4907,PROTEIN2
XN_4908,PROTEIN2
XN_4909,PROTEIN2
XN_4910,PROTEIN2
XN_4911,PROTEIN2
XN_4912,PROTEIN2
XN_4913,PROTEIN2
XN_4914,PROTEIN2
XN_4915,PROTEIN2
XN_4916,PROTEIN2
XN_4917,PROTEIN2
XN_4918,PROTEIN2
XN_4919,PROTEIN2
XN_4920,PROTEIN2
XN_4921,PROTEIN2
XN_4922,PROTEIN2
XN_4923,PROTEIN2
XN_4924,PROTEIN2
XN_4925,PROTEIN2
XN_4926,PROTEIN2
XN_4927,PROTEIN2
XN_4928,PROTEIN2
XN_4929,PROTEIN2
XN_4930,PROTEIN2
XN_4931,PROTEIN2
XN_4932,PROTEIN2
XN_4933,PROTEIN2
XN_4934,PROTEIN2
XN_4935,PROTEIN2
XN_4936,PROTEIN2
XN_4937,PROTEIN2
XN_4938,PROTEIN2
XN_4939,PROTEIN2
XN_4940,PROTEIN2
XN_4941,PROTEIN2
XN_4942,PROTEIN2
XN_4943,PROTEIN2
XN_4944,PROTEIN2
XN_4945,PROTEIN2
XN_4946,PROTEIN2
XN_4947,PROTEIN2
XN_4948,PROTEIN2
XN_4949,PROTEIN2
XN_4950,PROTEIN2
XN_4951,PROTEIN2
XN_4952,PROTEIN2
XN_4953,PROTEIN2
XN_4954,PROTEIN2
XN_4955,PROTEIN2
XN_4956,PROTEIN2
XN_4957,PROTEIN2
XN_4958,PROTEIN2
XN_4959,PROTEIN2
XN_4960,PROTEIN2
XN_4961,PROTEIN2
XN_4962,PROTEIN2
XN_4963,PROTEIN2
XN_4964,PROTEIN2
XN_4965,PROTEIN2
XN_4966,PROTEIN2
XN_4967,PROTEIN2
XN_4968,PROTEIN2
XN_4969,PROTEIN2
XN_4970,PROTEIN2
XN_4971,PROTEIN2
XN_4972,PROTEIN2
XN_4973,PROTEIN2
XN_4974,PROTEIN2
XN_4975,PROTEIN2
XN_4976,PROTEIN2
XN_4977,PROTEIN2
XN_4978,PROTEIN2
XN_4979,PROTEIN2
XN_4980,PROTEIN2
XN_4981,PROTEIN2
XN_4982,PROTEIN2
XN_4983,PROTEIN2
XN_4984,PROTEIN2
XN_4985,PROTEIN2
XN_4986,PROTEIN2
XN_4987,PROTEIN2
XN_4988,PROTEIN2
XN_4989,PROTEIN2
XN_4990,PROTEIN2
XN_4991,PROTEIN2
XN_4992,PROTEIN2
XN_4993,PROTEIN2
XN_4994,PROTEIN2
XN_4995,PROTEIN2
XN_4996,PROTEIN2
XN_4997,PROTEIN2
XN_4998,PROTEIN2
XN_4999,PROTEIN2
XN_5000,PROTEIN2
XN_5001,PROTEIN2
XN_5002,PROTEIN2
XN_5003,PROTEIN2
XN_5004,PROTEIN2
XN_5005,PROTEIN2
XN_5006,PROTEIN2
XN_5007,PROTEIN2
XN_5008,PROTEIN2
XN_5009,PROTEIN2
XN_5010,PROTEIN2
XN_5011,PROTEIN2
XN_5012,PROTEIN2
XN_5013,PROTEIN2
XN_5014,PROTEIN2
XN_5015,PROTEIN2
XN_5016,PROTEIN2
XN_5017,PROTEIN2
XN_5018,PROTEIN2
XN_5019,PROTEIN2
XN_5020,PROTEIN2
XN_5021,PROTEIN2
XN_5022,PROTEIN2
XN_5023,PROTEIN2
XN_5024,PROTEIN2
XN_5025,PROTEIN2
XN_5026,PROTEIN2
XN_5027,PROTEIN2
XN_5028,PROTEIN2
XN_5029,PROTEIN2
XN_5030,PROTEIN2
XN_5031,PROTEIN2
XN_5032,PROTEIN2
XN_5033,PROTEIN2
XN_5034,PROTEIN2
XN_5035,PROTEIN2
XN_5036,PROTEIN2
XN_5037,PROTEIN2
XN_5038,PROTEIN2
XN_5039,PROTEIN2
XN_5040,PROTEIN2
XN_5041,PROTEIN2
XN_5042,PROTEIN2
XN_5043,PROTEIN2
XN_5044,PROTEIN2
XN_5045,PROTEIN2
XN_5046,PROTEIN2
XN_5047,PROTEIN2
XN_5048,PROTEIN2
XN_5049,PROTEIN2
XN_5050,PROTEIN2
XN_5051,PROTEIN2
XN_5052,PROTEIN2
XN_5053,PROTEIN2
XN_5054,PROTEIN2
XN_5055,PROTEIN2
XN_5056,PROTEIN2
XN_5057,PROTEIN2
XN_5058,PROTEIN2
XN_5059,PROTEIN2
XN_5060,PROTEIN2
XN_5061,PROTEIN2
XN_5062,PROTEIN2
XN_5063,PROTEIN2
XN_5064,PROTEIN2
XN_5065,PROTEIN2
